group group.name disease flag n.target n.disease n.overlap s z
DB00675 Tamoxifen liver.cirrhosis.biliary False 2 23 0 NA -0.284992
DB00675 Tamoxifen coronary.artery.disease False 2 31 0 NA -1.159224
DB00675 Tamoxifen leukemia.lymphoid False 2 66 0 NA 0.634990
DB00675 Tamoxifen arterial.occlusive.diseases False 2 44 0 NA -0.578770
DB00675 Tamoxifen heart.diseases False 2 167 1 NA -2.505200
DB00672 Chlorpropamide bone.diseases.metabolic False 1 27 0 NA 0.796197
DB00672 Chlorpropamide colorectal.neoplasms False 1 42 0 0.0 1.636034
DB00672 Chlorpropamide eye.diseases False 1 231 0 NA 2.066771
DB00672 Chlorpropamide collagen.diseases False 1 25 0 NA 0.771859
DB00672 Chlorpropamide leukemia.myeloid.acute False 1 43 0 -0.0529940132656 1.644253
DB00672 Chlorpropamide kidney.diseases False 1 144 0 NA -0.109568
DB00672 Chlorpropamide epilepsy False 1 25 0 0.0 0.661017
DB00672 Chlorpropamide joint.diseases False 1 79 0 NA -0.317998
DB00672 Chlorpropamide vascular.diseases False 1 181 0 NA 2.185078
DB00672 Chlorpropamide neuroendocrine.tumors False 1 24 0 NA 1.043595
DB00672 Chlorpropamide parkinsonian.disorders False 1 31 0 NA 0.991128
DB00672 Chlorpropamide hypopigmentation False 1 22 0 NA 0.945067
DB00672 Chlorpropamide intestinal.neoplasms False 1 42 0 NA 1.562552
DB00672 Chlorpropamide thyroid.diseases False 1 30 0 NA 0.925127
DB00672 Chlorpropamide diabetes.mellitus True 1 162 1 NA -4.285279
DB00672 Chlorpropamide dementia False 1 42 0 NA -0.584838
DB00672 Chlorpropamide mycobacterium.infections False 1 22 0 NA 0.829512
DB00672 Chlorpropamide arrhythmias.cardiac False 1 30 0 NA -1.117423
DB00672 Chlorpropamide prostatic.neoplasms False 1 61 0 -0.0606662933931 1.447837
DB00672 Chlorpropamide head.and.neck.neoplasms False 1 35 0 NA 1.276933
DB00672 Chlorpropamide inflammatory.bowel.diseases False 1 119 0 0.0499517615643 1.993468
DB00672 Chlorpropamide gastrointestinal.neoplasms False 1 72 0 NA 1.975754
DB00672 Chlorpropamide asthma False 1 36 0 0.0503613575674 1.029893
DB00672 Chlorpropamide alzheimer.disease False 1 29 0 0.0476462227582 -0.825807
DB00672 Chlorpropamide metabolism.inborn.errors False 1 289 0 NA 0.141487
DB00672 Chlorpropamide macular.degeneration False 1 44 0 NA 0.882392
DB00672 Chlorpropamide breast.neoplasms False 1 40 0 0.0539747178913 1.407233
DB00672 Chlorpropamide hypersensitivity False 1 45 0 NA 1.213988
DB00672 Chlorpropamide adenocarcinoma False 1 32 0 NA 1.349507
DB00672 Chlorpropamide bone.diseases False 1 144 0 NA 2.188889
DB00672 Chlorpropamide insulin.resistance False 1 26 0 NA 0.781460
DB00672 Chlorpropamide motor.neuron.disease False 1 31 0 NA 1.173810
DB00672 Chlorpropamide crohn.disease False 1 71 0 NA 1.658263
DB00672 Chlorpropamide endocrine.system.diseases False 1 291 1 NA -3.696264
DB00672 Chlorpropamide keratosis False 1 21 0 NA 0.858786
DB00672 Chlorpropamide psoriasis False 1 54 0 0.0593522267206 1.440386
DB00672 Chlorpropamide varicose.veins False 1 20 0 NA 0.652753
DB00672 Chlorpropamide spinal.cord.diseases False 1 59 0 NA -0.367894
DB00672 Chlorpropamide neoplasms False 1 482 0 NA 0.504853
DB00672 Chlorpropamide rheumatic.diseases False 1 59 0 NA -0.386966
DB00672 Chlorpropamide pancreatic.diseases False 1 24 1 NA -4.336221
DB00672 Chlorpropamide myocardial.ischemia False 1 43 0 NA 0.993601
DB00672 Chlorpropamide autoimmune.diseases False 1 243 0 NA 0.107285
DB00672 Chlorpropamide kidney.neoplasms False 1 20 0 NA 0.908404
DB00672 Chlorpropamide arthritis False 1 76 0 NA -0.328663
DB00672 Chlorpropamide leukemia False 1 117 0 NA 2.061429
DB00672 Chlorpropamide hyperinsulinism False 1 26 0 NA 0.787603
DB00672 Chlorpropamide diabetes.mellitus.type.2 True 1 72 1 0.0 -4.168288
DB00672 Chlorpropamide arteriosclerosis False 1 38 0 NA 0.988627
DB00672 Chlorpropamide gastroenteritis False 1 122 0 NA 1.898635
DB00672 Chlorpropamide liver.cirrhosis False 1 24 0 NA 0.999726
DB00672 Chlorpropamide parkinson.disease False 1 30 0 -0.0279319924197 0.982062
DB00672 Chlorpropamide lupus.erythematosus.systemic False 1 75 0 NA 1.533502
DB00672 Chlorpropamide anemia.hemolytic False 1 29 0 NA 0.935072
DB00672 Chlorpropamide lymphoma False 1 24 0 NA 1.236650
DB00672 Chlorpropamide colitis.ulcerative False 1 55 0 -0.0598240589198 1.363809
DB00672 Chlorpropamide malabsorption.syndromes False 1 34 0 NA 1.017040
DB00672 Chlorpropamide colitis False 1 55 0 NA 1.256634
DB00672 Chlorpropamide anemia False 1 58 0 NA 1.670550
DB00672 Chlorpropamide sarcoma False 1 25 0 0.0 1.125913
DB00672 Chlorpropamide multiple.sclerosis False 1 69 0 0.0 1.586612
DB00672 Chlorpropamide coronary.disease False 1 37 0 NA 0.966136
DB00672 Chlorpropamide lymphoma.non.hodgkin False 1 22 0 NA 1.135790
DB00672 Chlorpropamide hematologic.diseases False 1 188 0 NA 2.403887
DB00672 Chlorpropamide skin.diseases False 1 278 0 NA 0.252088
DB00672 Chlorpropamide blood.coagulation.disorders False 1 40 0 NA 1.194958
DB00672 Chlorpropamide cardiovascular.diseases False 1 330 0 NA 0.321787
DB00672 Chlorpropamide amyotrophic.lateral.sclerosis False 1 21 0 NA 0.980118
DB00672 Chlorpropamide cardiomyopathy.dilated False 1 29 0 NA -0.772689
DB00672 Chlorpropamide lung.diseases False 1 71 0 NA 1.787739
DB00672 Chlorpropamide bacterial.infections False 1 26 0 NA -0.853450
DB00672 Chlorpropamide diabetes.mellitus.type.1 False 1 82 0 NA 1.618376
DB00672 Chlorpropamide arthritis.rheumatoid False 1 42 0 -0.0511829184254 -0.514196
DB00672 Chlorpropamide liver.cirrhosis.biliary False 1 23 0 NA 0.953212
DB00672 Chlorpropamide coronary.artery.disease False 1 31 0 NA 0.854355
DB00672 Chlorpropamide leukemia.lymphoid False 1 66 0 NA 1.785829
DB00672 Chlorpropamide arterial.occlusive.diseases False 1 44 0 NA 1.164704
DB00672 Chlorpropamide heart.diseases False 1 167 0 NA -0.046327
DB01022 Phytonadione bone.diseases.metabolic False 2 27 0 NA -0.100901
DB01022 Phytonadione colorectal.neoplasms False 2 42 0 NA 0.909204
DB01022 Phytonadione eye.diseases False 2 231 0 NA 0.105611
DB01022 Phytonadione collagen.diseases False 2 25 0 NA 1.100249
DB01022 Phytonadione leukemia.myeloid.acute False 2 43 0 NA 2.425629
DB01022 Phytonadione kidney.diseases False 2 144 0 NA -0.139169
DB01022 Phytonadione epilepsy False 2 25 0 NA -0.220276
DB01022 Phytonadione joint.diseases False 2 79 0 NA 1.077514
DB01022 Phytonadione vascular.diseases False 2 181 0 NA -1.396130
DB01022 Phytonadione neuroendocrine.tumors False 2 24 0 NA 1.553161
DB01022 Phytonadione parkinsonian.disorders False 2 31 0 NA 1.524669
DB01022 Phytonadione hypopigmentation False 2 22 0 NA 1.385527
DB01022 Phytonadione intestinal.neoplasms False 2 42 0 NA 0.911270
DB01022 Phytonadione thyroid.diseases False 2 30 0 NA -1.221837
DB01022 Phytonadione diabetes.mellitus False 2 162 0 NA -1.610672
DB01022 Phytonadione dementia False 2 42 0 NA 0.652072
DB01022 Phytonadione mycobacterium.infections False 2 22 0 NA 0.046997
DB01022 Phytonadione arrhythmias.cardiac False 2 30 0 NA 1.052633
DB01022 Phytonadione prostatic.neoplasms False 2 61 1 NA -4.710842
DB01022 Phytonadione head.and.neck.neoplasms False 2 35 0 NA 1.928118
DB01022 Phytonadione inflammatory.bowel.diseases False 2 119 0 NA 1.271821
DB01022 Phytonadione gastrointestinal.neoplasms False 2 72 0 NA 1.287552
DB01022 Phytonadione asthma False 2 36 0 NA 1.543215
DB01022 Phytonadione alzheimer.disease False 2 29 0 NA 0.260872
DB01022 Phytonadione metabolism.inborn.errors False 2 289 0 NA -1.258169
DB01022 Phytonadione macular.degeneration False 2 44 0 NA 0.021139
DB01022 Phytonadione breast.neoplasms False 2 40 0 NA 1.956815
DB01022 Phytonadione hypersensitivity False 2 45 0 NA 0.462043
DB01022 Phytonadione adenocarcinoma False 2 32 0 NA 1.914533
DB01022 Phytonadione bone.diseases False 2 144 0 NA -0.097245
DB01022 Phytonadione insulin.resistance False 2 26 0 NA -2.685964
DB01022 Phytonadione motor.neuron.disease False 2 31 0 NA 1.790560
DB01022 Phytonadione crohn.disease False 2 71 0 NA 2.346306
DB01022 Phytonadione endocrine.system.diseases False 2 291 0 NA -1.101326
DB01022 Phytonadione keratosis False 2 21 0 NA 1.228751
DB01022 Phytonadione psoriasis False 2 54 0 NA 2.100255
DB01022 Phytonadione varicose.veins False 2 20 0 NA 0.958534
DB01022 Phytonadione spinal.cord.diseases False 2 59 0 NA 2.459224
DB01022 Phytonadione neoplasms False 2 482 1 NA -3.366535
DB01022 Phytonadione rheumatic.diseases False 2 59 0 NA 0.800024
DB01022 Phytonadione pancreatic.diseases False 2 24 0 NA 1.428203
DB01022 Phytonadione myocardial.ischemia False 2 43 0 NA 1.554535
DB01022 Phytonadione autoimmune.diseases False 2 243 0 NA -1.293627
DB01022 Phytonadione kidney.neoplasms False 2 20 0 NA 1.381148
DB01022 Phytonadione arthritis False 2 76 0 NA 1.006763
DB01022 Phytonadione leukemia False 2 117 0 NA 3.178362
DB01022 Phytonadione hyperinsulinism False 2 26 0 NA -2.590766
DB01022 Phytonadione diabetes.mellitus.type.2 False 2 72 0 NA -0.596163
DB01022 Phytonadione arteriosclerosis False 2 38 0 NA 0.243192
DB01022 Phytonadione gastroenteritis False 2 122 0 NA 1.279867
DB01022 Phytonadione liver.cirrhosis False 2 24 0 NA 1.497395
DB01022 Phytonadione parkinson.disease False 2 30 0 NA 1.413105
DB01022 Phytonadione lupus.erythematosus.systemic False 2 75 0 NA -0.536605
DB01022 Phytonadione anemia.hemolytic False 2 29 0 NA -1.146550
DB01022 Phytonadione lymphoma False 2 24 0 NA 1.683600
DB01022 Phytonadione colitis.ulcerative False 2 55 0 NA 0.659045
DB01022 Phytonadione malabsorption.syndromes False 2 34 0 NA 1.502067
DB01022 Phytonadione colitis False 2 55 0 NA 0.610462
DB01022 Phytonadione anemia False 2 58 0 NA -0.427628
DB01022 Phytonadione sarcoma False 2 25 0 NA 1.710420
DB01022 Phytonadione multiple.sclerosis False 2 69 0 NA 0.859962
DB01022 Phytonadione coronary.disease False 2 37 0 NA 1.438881
DB01022 Phytonadione lymphoma.non.hodgkin False 2 22 0 NA 1.763157
DB01022 Phytonadione hematologic.diseases False 2 188 1 NA -3.878734
DB01022 Phytonadione skin.diseases False 2 278 0 NA 0.371015
DB01022 Phytonadione blood.coagulation.disorders True 2 40 1 NA -4.632112
DB01022 Phytonadione cardiovascular.diseases False 2 330 0 NA -1.067544
DB01022 Phytonadione amyotrophic.lateral.sclerosis False 2 21 0 NA 1.486111
DB01022 Phytonadione cardiomyopathy.dilated False 2 29 0 NA 1.559442
DB01022 Phytonadione lung.diseases False 2 71 0 NA 1.071867
DB01022 Phytonadione bacterial.infections False 2 26 0 NA 0.168070
DB01022 Phytonadione diabetes.mellitus.type.1 False 2 82 0 NA -1.793333
DB01022 Phytonadione arthritis.rheumatoid False 2 42 0 NA 0.601888
DB01022 Phytonadione liver.cirrhosis.biliary False 2 23 0 NA 1.450102
DB01022 Phytonadione coronary.artery.disease False 2 31 0 NA 1.257816
DB01022 Phytonadione leukemia.lymphoid False 2 66 0 NA 2.453909
DB01022 Phytonadione arterial.occlusive.diseases False 2 44 0 NA 0.443203
DB01022 Phytonadione heart.diseases False 2 167 0 NA -0.077738
DB00269 Chlorotrianisene bone.diseases.metabolic False 1 27 0 NA 0.568112
DB00269 Chlorotrianisene colorectal.neoplasms False 1 42 0 NA -0.279508
DB00269 Chlorotrianisene eye.diseases False 1 231 0 NA 0.042639
DB00269 Chlorotrianisene collagen.diseases False 1 25 0 NA 0.482748
DB00269 Chlorotrianisene leukemia.myeloid.acute False 1 43 0 NA -0.279267
DB00269 Chlorotrianisene kidney.diseases False 1 144 0 NA -0.221317
DB00269 Chlorotrianisene epilepsy False 1 25 0 NA 0.541905
DB00269 Chlorotrianisene joint.diseases False 1 79 0 NA 2.943336
DB00269 Chlorotrianisene vascular.diseases False 1 181 0 NA 0.069449
DB00269 Chlorotrianisene neuroendocrine.tumors False 1 24 0 NA -0.640336
DB00269 Chlorotrianisene parkinsonian.disorders False 1 31 0 NA 0.634448
DB00269 Chlorotrianisene hypopigmentation False 1 22 0 NA 0.992774
DB00269 Chlorotrianisene intestinal.neoplasms False 1 42 0 NA -0.222929
DB00269 Chlorotrianisene thyroid.diseases False 1 30 0 NA -1.170328
DB00269 Chlorotrianisene diabetes.mellitus False 1 162 0 NA -0.288831
DB00269 Chlorotrianisene dementia False 1 42 0 NA -0.724148
DB00269 Chlorotrianisene mycobacterium.infections False 1 22 0 NA 1.085798
DB00269 Chlorotrianisene arrhythmias.cardiac False 1 30 0 NA 0.450965
DB00269 Chlorotrianisene prostatic.neoplasms True 1 61 0 NA -0.534818
DB00269 Chlorotrianisene head.and.neck.neoplasms False 1 35 0 NA -0.513087
DB00269 Chlorotrianisene inflammatory.bowel.diseases False 1 119 0 NA -0.250936
DB00269 Chlorotrianisene gastrointestinal.neoplasms False 1 72 0 NA -0.032881
DB00269 Chlorotrianisene asthma False 1 36 0 NA -0.645707
DB00269 Chlorotrianisene alzheimer.disease False 1 29 0 NA -0.924818
DB00269 Chlorotrianisene metabolism.inborn.errors False 1 289 0 NA -0.236572
DB00269 Chlorotrianisene macular.degeneration False 1 44 0 NA 0.490638
DB00269 Chlorotrianisene breast.neoplasms False 1 40 1 NA -2.954551
DB00269 Chlorotrianisene hypersensitivity False 1 45 0 NA -0.553291
DB00269 Chlorotrianisene adenocarcinoma False 1 32 0 NA -0.464349
DB00269 Chlorotrianisene bone.diseases False 1 144 0 NA 0.010542
DB00269 Chlorotrianisene insulin.resistance False 1 26 0 NA 0.657853
DB00269 Chlorotrianisene motor.neuron.disease False 1 31 0 NA -0.508797
DB00269 Chlorotrianisene crohn.disease False 1 71 0 NA -0.348139
DB00269 Chlorotrianisene endocrine.system.diseases False 1 291 0 NA 0.112333
DB00269 Chlorotrianisene keratosis False 1 21 0 NA 0.856214
DB00269 Chlorotrianisene psoriasis False 1 54 0 NA 1.772233
DB00269 Chlorotrianisene varicose.veins False 1 20 0 NA 0.548079
DB00269 Chlorotrianisene spinal.cord.diseases False 1 59 0 NA -0.268490
DB00269 Chlorotrianisene neoplasms False 1 482 1 NA -3.068659
DB00269 Chlorotrianisene rheumatic.diseases False 1 59 0 NA 2.331055
DB00269 Chlorotrianisene pancreatic.diseases False 1 24 0 NA -0.681442
DB00269 Chlorotrianisene myocardial.ischemia False 1 43 0 NA -1.199593
DB00269 Chlorotrianisene autoimmune.diseases False 1 243 0 NA 0.120386
DB00269 Chlorotrianisene kidney.neoplasms False 1 20 0 NA -0.870581
DB00269 Chlorotrianisene arthritis False 1 76 0 NA 2.950570
DB00269 Chlorotrianisene leukemia False 1 117 0 NA 0.099484
DB00269 Chlorotrianisene hyperinsulinism False 1 26 0 NA 0.662477
DB00269 Chlorotrianisene diabetes.mellitus.type.2 False 1 72 0 NA -0.833616
DB00269 Chlorotrianisene arteriosclerosis False 1 38 0 NA -1.051315
DB00269 Chlorotrianisene gastroenteritis False 1 122 0 NA -0.218230
DB00269 Chlorotrianisene liver.cirrhosis False 1 24 0 NA -0.702104
DB00269 Chlorotrianisene parkinson.disease False 1 30 0 NA 0.623610
DB00269 Chlorotrianisene lupus.erythematosus.systemic False 1 75 0 NA -0.417033
DB00269 Chlorotrianisene anemia.hemolytic False 1 29 0 NA 0.771295
DB00269 Chlorotrianisene lymphoma False 1 24 0 NA -0.506797
DB00269 Chlorotrianisene colitis.ulcerative False 1 55 0 NA -0.866783
DB00269 Chlorotrianisene malabsorption.syndromes False 1 34 0 NA 0.978237
DB00269 Chlorotrianisene colitis False 1 55 0 NA -0.849218
DB00269 Chlorotrianisene anemia False 1 58 0 NA -0.187342
DB00269 Chlorotrianisene sarcoma False 1 25 0 NA -0.716587
DB00269 Chlorotrianisene multiple.sclerosis False 1 69 0 NA -0.218360
DB00269 Chlorotrianisene coronary.disease False 1 37 0 NA -1.280048
DB00269 Chlorotrianisene lymphoma.non.hodgkin False 1 22 0 NA -0.521859
DB00269 Chlorotrianisene hematologic.diseases False 1 188 0 NA 0.165184
DB00269 Chlorotrianisene skin.diseases False 1 278 1 NA -5.175033
DB00269 Chlorotrianisene blood.coagulation.disorders False 1 40 0 NA 0.982159
DB00269 Chlorotrianisene cardiovascular.diseases False 1 330 1 NA -6.667424
DB00269 Chlorotrianisene amyotrophic.lateral.sclerosis False 1 21 0 NA 1.097631
DB00269 Chlorotrianisene cardiomyopathy.dilated False 1 29 0 NA -1.006018
DB00269 Chlorotrianisene lung.diseases False 1 71 0 NA -0.135676
DB00269 Chlorotrianisene bacterial.infections False 1 26 0 NA 1.311580
DB00269 Chlorotrianisene diabetes.mellitus.type.1 False 1 82 0 NA -0.523341
DB00269 Chlorotrianisene arthritis.rheumatoid False 1 42 0 NA 1.926827
DB00269 Chlorotrianisene liver.cirrhosis.biliary False 1 23 0 NA -0.702456
DB00269 Chlorotrianisene coronary.artery.disease False 1 31 0 NA -1.327566
DB00269 Chlorotrianisene leukemia.lymphoid False 1 66 0 NA -0.263578
DB00269 Chlorotrianisene arterial.occlusive.diseases False 1 44 0 NA -0.951190
DB00269 Chlorotrianisene heart.diseases False 1 167 1 NA -4.644875
DB00810 Biperiden bone.diseases.metabolic False 2 27 0 NA 1.786764
DB00810 Biperiden colorectal.neoplasms False 2 42 0 -0.0561917477819 1.317440
DB00810 Biperiden eye.diseases False 2 231 0 NA -0.315962
DB00810 Biperiden collagen.diseases False 2 25 0 NA 0.522331
DB00810 Biperiden leukemia.myeloid.acute False 2 43 0 0.0 1.382490
DB00810 Biperiden kidney.diseases False 2 144 0 NA 0.572159
DB00810 Biperiden epilepsy False 2 25 1 0.0 -3.299459
DB00810 Biperiden joint.diseases False 2 79 0 NA 1.492311
DB00810 Biperiden vascular.diseases False 2 181 0 NA 0.831845
DB00810 Biperiden neuroendocrine.tumors False 2 24 0 NA 2.027445
DB00810 Biperiden parkinsonian.disorders False 2 31 0 NA 0.831481
DB00810 Biperiden hypopigmentation False 2 22 0 NA 1.919508
DB00810 Biperiden intestinal.neoplasms False 2 42 0 NA 1.396658
DB00810 Biperiden thyroid.diseases False 2 30 0 NA 0.759871
DB00810 Biperiden diabetes.mellitus False 2 162 0 NA 0.686772
DB00810 Biperiden dementia False 2 42 0 NA -0.011689
DB00810 Biperiden mycobacterium.infections False 2 22 0 NA 1.839524
DB00810 Biperiden arrhythmias.cardiac False 2 30 0 NA 0.538406
DB00810 Biperiden prostatic.neoplasms False 2 61 0 0.0 1.206210
DB00810 Biperiden head.and.neck.neoplasms False 2 35 0 NA 2.370106
DB00810 Biperiden inflammatory.bowel.diseases False 2 119 0 0.0 0.526359
DB00810 Biperiden gastrointestinal.neoplasms False 2 72 0 NA 1.775201
DB00810 Biperiden asthma False 2 36 0 0.0 2.039858
DB00810 Biperiden alzheimer.disease False 2 29 0 0.0465440606426 0.863612
DB00810 Biperiden metabolism.inborn.errors False 2 289 0 NA 0.960589
DB00810 Biperiden macular.degeneration False 2 44 0 NA -0.503587
DB00810 Biperiden breast.neoplasms False 2 40 0 0.052774356103 1.242454
DB00810 Biperiden hypersensitivity False 2 45 0 NA 2.108533
DB00810 Biperiden adenocarcinoma False 2 32 0 NA 1.105230
DB00810 Biperiden bone.diseases False 2 144 0 NA 0.666514
DB00810 Biperiden insulin.resistance False 2 26 0 NA -0.664135
DB00810 Biperiden motor.neuron.disease False 2 31 0 NA 1.065188
DB00810 Biperiden crohn.disease False 2 71 0 NA 0.223024
DB00810 Biperiden endocrine.system.diseases False 2 291 0 NA 1.127795
DB00810 Biperiden keratosis False 2 21 0 NA 1.859367
DB00810 Biperiden psoriasis False 2 54 0 -0.0261348953398 0.110844
DB00810 Biperiden varicose.veins False 2 20 0 NA 1.636404
DB00810 Biperiden spinal.cord.diseases False 2 59 0 NA 1.435439
DB00810 Biperiden neoplasms False 2 482 0 NA 0.241456
DB00810 Biperiden rheumatic.diseases False 2 59 0 NA 2.622402
DB00810 Biperiden pancreatic.diseases False 2 24 0 NA -0.351354
DB00810 Biperiden myocardial.ischemia False 2 43 0 NA 0.836447
DB00810 Biperiden autoimmune.diseases False 2 243 0 NA 1.043411
DB00810 Biperiden kidney.neoplasms False 2 20 0 NA 1.882415
DB00810 Biperiden arthritis False 2 76 0 NA 1.469825
DB00810 Biperiden leukemia False 2 117 0 NA 0.822301
DB00810 Biperiden hyperinsulinism False 2 26 0 NA -0.742313
DB00810 Biperiden diabetes.mellitus.type.2 False 2 72 0 -0.0414613661814 0.096100
DB00810 Biperiden arteriosclerosis False 2 38 0 NA -0.294844
DB00810 Biperiden gastroenteritis False 2 122 0 NA 0.524132
DB00810 Biperiden liver.cirrhosis False 2 24 0 NA 0.752699
DB00810 Biperiden parkinson.disease True 2 30 0 0.0 0.839582
DB00810 Biperiden lupus.erythematosus.systemic False 2 75 0 NA 0.181245
DB00810 Biperiden anemia.hemolytic False 2 29 0 NA 1.970846
DB00810 Biperiden lymphoma False 2 24 0 NA 0.942703
DB00810 Biperiden colitis.ulcerative False 2 55 0 -0.0563616590576 -0.030197
DB00810 Biperiden malabsorption.syndromes False 2 34 0 NA 2.034082
DB00810 Biperiden colitis False 2 55 0 NA -0.019887
DB00810 Biperiden anemia False 2 58 0 NA 1.553912
DB00810 Biperiden sarcoma False 2 25 0 0.12581122405 2.139986
DB00810 Biperiden multiple.sclerosis False 2 69 0 -0.0410655525885 2.683684
DB00810 Biperiden coronary.disease False 2 37 0 NA 0.781433
